tweet_id,topic,likes,retweets,replies,virality_score,temporal_decay,Engagement,Followers,Timestamp,user_activity,location,content,hashtags
tweet_3758,big companies,637,2985,2040,0.842642972,0.070925155,5875,785260,2/15/2023 15:03,89,Tokyo,New breakthroughs in cancer research bring hope.,"#Health, #MentalHealth"
tweet_3759,politics,2185,1998,354,0.883165276,0.629856159,12571,885309,2/10/2023 16:06,44,Tokyo,The new policy is sparking debates across the nation.,#PolicyChange
tweet_3760,shows,1818,3974,252,0.767539655,0.7120738,8579,994453,1/23/2023 5:46,66,London,Stock markets experience major fluctuations today.,"#Economy, #Finance, #StockMarket"
tweet_3761,big companies,2775,1013,2614,0.734424604,0.067278309,6809,878448,5/14/2023 2:30,77,Sydney,An incredible comeback by the home team last night!,"#Championship, #Sports"
tweet_3762,AI,9452,656,1286,0.063235081,0.725968893,12886,141391,1/25/2023 19:33,78,Dubai,Airline industry announces new routes and services.,#Explore
tweet_3763,big companies,1732,3784,2413,0.588804037,0.595184908,8493,251527,5/10/2023 8:40,94,London,Breaking records and making history in athletics.,"#Athletics, #Championship, #TeamSpirit"
tweet_3764,internet,7448,4735,1181,0.039510798,0.201372315,14763,904638,9/13/2023 9:23,2,Dubai,Breaking records and making history in athletics.,"#Sports, #Athletics, #TeamSpirit"
tweet_3765,jobs,6804,4398,2826,0.417851801,0.384877085,9486,113747,9/25/2023 6:32,58,Tokyo,New research methods revolutionize academic studies.,"#Research, #Education, #Scholarships"
tweet_3766,big companies,6007,3814,1760,0.670813507,0.299279663,10050,237008,7/1/2023 9:45,76,San Francisco,Unemployment rates show signs of recovery.,"#Economy, #StockMarket"
tweet_3767,movies,2866,3636,273,0.956913058,0.705145329,4002,895251,11/9/2023 12:00,92,San Francisco,The championship finals are set for this weekend.,"#Championship, #Sports"
tweet_3768,economy,9680,4449,1328,0.199155235,0.725024047,3264,947171,11/19/2023 1:07,87,Dubai,New research methods revolutionize academic studies.,"#Education, #Scholarships"
tweet_3769,politics,5700,1857,515,0.561388053,0.043685568,5763,871798,4/18/2023 19:29,51,Sydney,An incredible comeback by the home team last night!,"#Sports, #TeamSpirit, #Athletics"
tweet_3770,shows,193,1550,851,0.465632792,0.561644177,7043,697234,7/21/2023 1:01,60,Tokyo,Government initiatives for renewable energy gain momentum.,"#Elections, #Politics, #Debate"
tweet_3771,big companies,504,1127,2148,0.31098532,0.826215348,3905,833269,2/7/2023 3:11,74,Sydney,Tech conferences highlight innovations in AI and VR.,"#Innovation, #AI, #Future"
tweet_3772,economy,40,3239,1227,0.474013658,0.757895736,12230,66702,8/13/2023 18:37,62,Berlin,New breakthroughs in cancer research bring hope.,#Health
tweet_3773,jobs,7663,2672,469,0.219286629,0.128150783,10679,774086,2/20/2023 16:04,7,London,Unemployment rates show signs of recovery.,"#StockMarket, #Economy, #Trade"
tweet_3774,big companies,2613,2109,2686,0.003012875,0.143099556,8536,122317,9/8/2023 3:30,19,Berlin,New breakthroughs in cancer research bring hope.,"#Wellness, #Research, #Health"
tweet_3775,politics,5209,2830,437,0.883115003,0.948412646,5790,561376,8/1/2023 12:43,84,Dubai,The blockbuster movie breaks box office records!,#Movies
tweet_3776,big companies,7247,1863,2387,0.286503564,0.361779063,11095,540220,12/29/2023 7:08,33,Tokyo,Top destinations for 2024: where will you go?,"#Destinations, #Travel"
tweet_3777,shows,5529,1146,327,0.205212841,0.697211859,14175,980214,12/20/2023 18:39,50,Sydney,Scholarship opportunities expand access to higher education.,#Research
tweet_3778,influencer,2700,4700,673,0.191681296,0.575481903,8513,210428,5/24/2023 22:55,60,Tokyo,Top destinations for 2024: where will you go?,#Travel
tweet_3779,economy,4682,2433,1675,0.478194891,0.151547585,9874,407872,1/30/2023 6:37,1,London,Travel tips for budget-friendly adventures abroad.,#Travel
tweet_3780,big companies,9842,34,2663,0.022819742,0.326480174,6845,826939,12/4/2023 7:58,51,Tokyo,Breaking records and making history in athletics.,#TeamSpirit
tweet_3781,influencer,4531,4216,1851,0.312322429,0.869746387,7192,925951,12/26/2023 2:42,29,Mumbai,Global trade talks set to resume next month.,"#Finance, #StockMarket"
tweet_3782,big companies,1220,4714,60,0.441220524,0.17732448,10631,518206,4/30/2023 14:12,79,Berlin,Government initiatives for renewable energy gain momentum.,"#Politics, #PolicyChange, #Elections"
tweet_3783,jobs,8124,3541,1702,0.624602525,0.949354476,6082,891868,4/9/2023 9:10,28,Tokyo,New research methods revolutionize academic studies.,"#Research, #Education, #Scholarships"
tweet_3784,jobs,4140,989,1919,0.08047102,0.815156311,8798,762621,6/1/2023 20:19,66,Tokyo,The championship finals are set for this weekend.,"#TeamSpirit, #Sports, #Championship"
tweet_3785,big companies,192,1362,2000,0.170177143,0.549617431,4839,663052,5/5/2023 5:54,99,Tokyo,The latest smartphone features are game-changing!,"#Future, #AI, #Tech"
tweet_3786,sports,863,464,2221,0.772226588,0.662201201,11211,684186,12/5/2023 21:34,38,Tokyo,An incredible comeback by the home team last night!,"#Athletics, #Sports"
tweet_3787,movies,1941,4436,1322,0.439232658,0.425473001,3068,903835,8/2/2023 17:10,49,New York,Health trends: the rise of plant-based diets.,"#MentalHealth, #Research"
tweet_3788,jobs,2130,395,2185,0.094706398,0.485356611,6147,478744,6/2/2023 21:58,50,New York,Top destinations for 2024: where will you go?,"#Explore, #Adventure"
tweet_3789,AI,5621,3250,1586,0.562936741,0.113021456,9054,450042,6/2/2023 18:15,71,Dubai,Stock markets experience major fluctuations today.,"#Economy, #Trade, #Finance"
tweet_3790,movies,3199,4133,2906,0.085690049,0.781445528,9678,823434,3/28/2023 14:06,51,Dubai,The blockbuster movie breaks box office records!,#BoxOffice
tweet_3791,economy,9307,4783,1272,0.285065484,0.332420589,8230,258536,8/3/2023 0:08,78,Berlin,Stock markets experience major fluctuations today.,"#StockMarket, #Finance"
tweet_3792,movies,7531,4742,2277,0.440737428,0.269994989,5930,232220,9/20/2023 16:47,3,Mumbai,New research methods revolutionize academic studies.,"#Education, #Learning"
tweet_3793,internet,1544,364,1261,0.3358445,0.441968788,7233,298896,12/22/2023 8:44,93,Sydney,The latest smartphone features are game-changing!,#AI
tweet_3794,sports,183,2568,295,0.395826057,0.465837642,13512,484775,7/2/2023 14:37,16,Sydney,Tips for maintaining mental health during stressful times.,"#Research, #MentalHealth"
tweet_3795,influencer,5333,70,1333,0.667784967,0.948401905,2264,390326,4/15/2023 1:00,35,San Francisco,Celebrity news: an iconic actor returns to the big screen.,"#SeriesFinale, #Movies, #Celebrities"
tweet_3796,shows,4913,3286,2129,0.494164519,0.892410958,8113,524806,4/10/2023 22:55,62,Mumbai,AI is revolutionizing industries worldwide.,"#Innovation, #AI"
tweet_3797,AI,2000,4720,2715,0.033879592,0.399788287,9825,823273,12/11/2023 13:01,74,San Francisco,Unemployment rates show signs of recovery.,"#Economy, #Finance, #StockMarket"
tweet_3798,big companies,5082,1572,578,0.234944609,0.165728854,7754,787645,2/23/2023 21:53,32,Sydney,The new policy is sparking debates across the nation.,#PolicyChange
tweet_3799,big companies,1717,3677,284,0.455551174,0.720697914,6408,632300,8/28/2023 14:46,64,London,Scholarship opportunities expand access to higher education.,"#Scholarships, #Research"
tweet_3800,movies,4553,1956,733,0.678864538,0.092183389,4586,693129,1/30/2023 9:37,78,Berlin,Travel tips for budget-friendly adventures abroad.,"#Adventure, #Destinations, #Travel"
tweet_3801,economy,5229,1813,2957,0.227950062,0.486495407,2085,565254,4/26/2023 18:04,39,San Francisco,Government initiatives for renewable energy gain momentum.,"#Debate, #PolicyChange"
tweet_3802,AI,6473,2128,2998,0.909585833,0.552568995,10819,102166,11/2/2023 14:22,39,San Francisco,Airline industry announces new routes and services.,"#Adventure, #Destinations, #Travel"
tweet_3803,politics,1913,246,179,0.352646604,0.194268394,10837,422791,6/24/2023 20:23,55,Dubai,Tips for maintaining mental health during stressful times.,#Research
tweet_3804,politics,6117,4849,776,0.250191161,0.476901397,12027,73118,3/5/2023 23:11,52,Sydney,The future of online learning: trends to watch.,"#Learning, #Research, #Scholarships"
tweet_3805,economy,5017,4753,990,0.554981518,0.116777465,4995,881684,6/15/2023 4:35,59,Dubai,The new policy is sparking debates across the nation.,"#PolicyChange, #Debate"
tweet_3806,economy,4861,2280,2871,0.460689046,0.774812267,12773,100253,6/18/2023 9:49,43,Sydney,The blockbuster movie breaks box office records!,#Movies
tweet_3807,economy,8914,2812,2882,0.190723411,0.503829016,7878,30989,4/14/2023 21:23,71,Berlin,Global trade talks set to resume next month.,#Trade
tweet_3808,sports,975,145,524,0.997782216,0.8551785,10302,495771,10/9/2023 6:16,90,Sydney,The future of online learning: trends to watch.,#Scholarships
tweet_3809,internet,1979,2006,985,0.173050213,0.178685798,9976,368543,4/26/2023 18:37,84,London,Election campaigns are heating up ahead of the big day.,#Politics
tweet_3810,internet,8181,4707,1694,0.560399721,0.0640165,6452,105132,5/14/2023 19:04,84,Mumbai,Global trade talks set to resume next month.,"#Finance, #Trade, #Economy"
tweet_3811,economy,6634,4948,1158,0.068692482,0.484101967,14832,210986,1/4/2023 9:55,56,New York,An incredible comeback by the home team last night!,"#TeamSpirit, #Sports"
tweet_3812,AI,990,2427,2921,0.330897158,0.680316078,5739,626620,7/2/2023 12:08,2,Berlin,New breakthroughs in cancer research bring hope.,#Health
tweet_3813,influencer,9735,4702,1762,0.960458482,0.399159307,5505,209818,3/3/2023 21:51,74,New York,Tech conferences highlight innovations in AI and VR.,"#Future, #AI, #Innovation"
tweet_3814,AI,8958,1186,2149,0.506377925,0.338785253,6018,666987,3/28/2023 8:30,100,London,Government initiatives for renewable energy gain momentum.,"#Politics, #PolicyChange"
tweet_3815,big companies,4903,349,426,0.730061056,0.812814815,11255,924800,5/28/2023 12:20,55,Dubai,Tips for maintaining mental health during stressful times.,"#Wellness, #MentalHealth"
tweet_3816,big companies,278,1542,392,0.407903829,0.010623619,9166,286612,8/8/2023 10:01,67,Sydney,New research methods revolutionize academic studies.,"#Research, #Learning"
tweet_3817,movies,5523,1817,1084,0.929372323,0.623957075,927,20380,3/5/2023 3:17,58,Tokyo,Health trends: the rise of plant-based diets.,"#Wellness, #MentalHealth, #Health"
tweet_3818,big companies,9544,48,1707,0.649862785,0.326971288,6665,635594,6/18/2023 20:30,58,Mumbai,Breaking records and making history in athletics.,#Sports
tweet_3819,jobs,1057,3586,1057,0.262825968,0.430869926,8730,804546,9/5/2023 5:18,76,Mumbai,An incredible comeback by the home team last night!,"#Sports, #Athletics"
tweet_3820,shows,4748,4787,2397,0.038327025,0.757743749,7107,941330,1/27/2023 13:02,35,Dubai,Airline industry announces new routes and services.,"#Travel, #Destinations, #Adventure"
tweet_3821,economy,2997,3305,974,0.296381579,0.462269553,8251,556003,3/8/2023 8:40,19,Sydney,New breakthroughs in cancer research bring hope.,"#MentalHealth, #Wellness, #Health"
tweet_3822,big companies,1774,3848,589,0.327115993,0.115160727,4614,752386,9/8/2023 22:55,5,San Francisco,The blockbuster movie breaks box office records!,#SeriesFinale
tweet_3823,internet,7032,2773,434,0.771742082,0.127588833,11032,859869,3/20/2023 1:55,11,Dubai,The championship finals are set for this weekend.,"#Championship, #TeamSpirit, #Athletics"
tweet_3824,big companies,8208,2115,2887,0.873166397,0.744452081,9649,793287,4/9/2023 10:06,64,Berlin,Government initiatives for renewable energy gain momentum.,"#Politics, #Debate, #Elections"
tweet_3825,AI,808,3726,611,0.059882276,0.325940352,8343,674367,11/22/2023 22:48,6,London,AI is revolutionizing industries worldwide.,#Innovation
tweet_3826,sports,8283,3298,1914,0.853353854,0.555573675,4584,419552,9/2/2023 18:35,93,Dubai,The championship finals are set for this weekend.,"#Sports, #Athletics, #TeamSpirit"
tweet_3827,influencer,1342,741,672,0.935580676,0.102712021,10936,530114,5/3/2023 8:15,79,Berlin,New research methods revolutionize academic studies.,"#Scholarships, #Research"
tweet_3828,internet,8635,2212,1289,0.605950612,0.376164982,9817,69254,3/28/2023 8:34,6,London,Global trade talks set to resume next month.,"#StockMarket, #Trade, #Finance"
tweet_3829,movies,4109,120,881,0.628846035,0.029598067,12139,258049,11/13/2023 3:16,25,Dubai,Scholarship opportunities expand access to higher education.,#Research
tweet_3830,influencer,9505,4320,1654,0.62273407,0.516779669,7111,150460,8/30/2023 23:02,85,Tokyo,Election campaigns are heating up ahead of the big day.,"#Elections, #Politics, #PolicyChange"
tweet_3831,influencer,4786,4639,1588,0.629553839,0.756678663,8295,499995,9/21/2023 7:16,76,Sydney,AI is revolutionizing industries worldwide.,"#Innovation, #Tech"
tweet_3832,economy,7758,3903,2926,0.927969889,0.419705325,6834,803327,9/13/2023 2:27,51,Mumbai,Tech conferences highlight innovations in AI and VR.,#Tech
tweet_3833,jobs,6300,479,901,0.065294479,0.425515892,11231,643137,8/21/2023 20:39,33,Berlin,New research methods revolutionize academic studies.,"#Education, #Research, #Scholarships"
tweet_3834,influencer,5988,3051,686,0.313790732,0.312503793,2802,984878,10/1/2023 10:13,62,Dubai,Global trade talks set to resume next month.,#Trade
tweet_3835,politics,8063,3203,924,0.513123432,0.115515701,12547,544132,6/7/2023 9:57,18,New York,Scholarship opportunities expand access to higher education.,"#Education, #Scholarships"
tweet_3836,AI,1592,2833,516,0.986728843,0.363311827,13659,573140,1/29/2023 15:42,16,New York,Tips for maintaining mental health during stressful times.,"#Wellness, #Research, #Health"
tweet_3837,big companies,3192,1049,2049,0.113480293,0.294278612,1893,766063,8/27/2023 0:06,31,New York,Global trade talks set to resume next month.,#Economy
tweet_3838,big companies,9499,2722,1800,0.467565886,0.38165795,8665,675872,2/24/2023 17:38,46,San Francisco,AI is revolutionizing industries worldwide.,"#Innovation, #Tech"
tweet_3839,movies,8128,2027,213,0.964816551,0.183208404,14590,654121,2/27/2023 17:19,26,London,Travel tips for budget-friendly adventures abroad.,"#Travel, #Explore"
tweet_3840,politics,2982,2326,315,0.264323846,0.457597431,12956,646392,9/30/2023 6:49,59,Tokyo,The latest smartphone features are game-changing!,#AI
tweet_3841,shows,228,4881,1171,0.998665722,0.728326926,3347,13316,7/28/2023 3:23,17,Berlin,Celebrity news: an iconic actor returns to the big screen.,"#SeriesFinale, #Movies, #Celebrities"
tweet_3842,big companies,7322,4442,1509,0.84501197,0.449118574,8085,455565,5/1/2023 22:10,29,San Francisco,Top destinations for 2024: where will you go?,"#Adventure, #Explore, #Destinations"
tweet_3843,AI,6302,1002,1425,0.366364327,0.698609507,7529,192623,10/1/2023 4:48,3,New York,Unemployment rates show signs of recovery.,#Economy
tweet_3844,internet,2517,2919,1939,0.112358995,0.185419366,8507,996507,1/27/2023 8:09,82,Mumbai,Government initiatives for renewable energy gain momentum.,#Politics
tweet_3845,shows,221,533,2875,0.077505133,0.644535868,5808,418506,1/21/2023 11:50,7,Tokyo,New research methods revolutionize academic studies.,"#Learning, #Education, #Scholarships"
tweet_3846,jobs,2755,1574,1319,0.108004854,0.501708439,9216,642424,11/25/2023 21:16,21,Tokyo,The new policy is sparking debates across the nation.,#PolicyChange
tweet_3847,economy,1281,52,2192,0.786641913,0.201472606,11132,228009,3/27/2023 16:22,1,Tokyo,Stock markets experience major fluctuations today.,"#Finance, #StockMarket"
tweet_3848,shows,5505,1172,1632,0.750552855,0.458412748,9254,110929,6/30/2023 14:01,51,Tokyo,Tech conferences highlight innovations in AI and VR.,"#Innovation, #AI, #Future"
tweet_3849,sports,7655,4441,684,0.548671094,0.408556019,9821,449620,7/2/2023 9:22,79,London,Top destinations for 2024: where will you go?,"#Destinations, #Travel"
tweet_3850,jobs,6096,4682,2571,0.735646558,0.346097682,8871,117479,2/7/2023 20:43,60,San Francisco,Unemployment rates show signs of recovery.,"#Economy, #StockMarket"
tweet_3851,politics,7124,2301,2222,0.596418694,0.013430955,13534,743890,9/26/2023 22:30,34,Tokyo,Breaking records and making history in athletics.,"#TeamSpirit, #Sports, #Athletics"
tweet_3852,movies,5303,2587,678,0.96340558,0.358558719,6985,241942,3/4/2023 21:38,92,London,The new policy is sparking debates across the nation.,"#Politics, #Elections"
tweet_3853,jobs,5564,1667,2626,0.594068196,0.307349195,7388,303252,11/29/2023 9:28,26,Dubai,Unemployment rates show signs of recovery.,"#Economy, #Finance"
tweet_3854,jobs,1991,337,2111,0.337524199,0.095755914,13078,62168,5/23/2023 5:37,91,London,Tips for maintaining mental health during stressful times.,#Wellness
tweet_3855,jobs,9276,3181,471,0.019567643,0.126378085,5554,515132,10/1/2023 15:58,68,Dubai,Election campaigns are heating up ahead of the big day.,"#Elections, #Politics"
tweet_3856,influencer,2884,877,77,0.127948306,0.589393395,15068,999619,9/26/2023 8:02,99,San Francisco,Global trade talks set to resume next month.,"#Economy, #StockMarket"
tweet_3857,big companies,6579,3637,2147,0.400562096,0.513383433,9230,713433,4/7/2023 18:38,7,Sydney,New breakthroughs in cancer research bring hope.,"#Wellness, #Health"
tweet_3858,jobs,2065,3424,1063,0.541137322,0.773109936,6018,869840,12/8/2023 16:55,7,Dubai,The latest smartphone features are game-changing!,"#AI, #Innovation, #Future"
tweet_3859,shows,4893,2372,1409,0.508790088,0.130767054,12378,757396,4/26/2023 21:35,47,Dubai,Fans eagerly await the season finale of the hit series.,#Celebrities
tweet_3860,AI,3596,1577,535,0.337764584,0.886141801,4386,679369,1/2/2023 22:44,54,Tokyo,An incredible comeback by the home team last night!,#Sports
tweet_3861,big companies,9597,3031,1129,0.715304999,0.542194222,10356,929038,12/11/2023 22:51,80,Tokyo,Government initiatives for renewable energy gain momentum.,#Elections
tweet_3862,jobs,8113,3723,2286,0.506569201,0.134520142,6152,60051,9/8/2023 23:08,49,London,New breakthroughs in cancer research bring hope.,"#Research, #Health"
tweet_3863,politics,9556,3305,1796,0.516688164,0.168395462,5997,288292,10/9/2023 14:23,36,Dubai,Stock markets experience major fluctuations today.,"#Finance, #Trade, #StockMarket"
tweet_3864,AI,9412,768,1920,0.241285006,0.850369698,4734,846286,7/22/2023 19:45,19,Mumbai,Stock markets experience major fluctuations today.,#Trade
tweet_3865,jobs,7289,636,1268,0.600192368,0.666665894,5189,417697,1/6/2023 20:46,41,Tokyo,Tech conferences highlight innovations in AI and VR.,#Future
tweet_3866,AI,254,1051,786,0.074824413,0.36785618,9351,51933,2/22/2023 16:25,57,Tokyo,AI is revolutionizing industries worldwide.,"#AI, #Innovation, #Future"
tweet_3867,big companies,7363,2103,708,0.110824284,0.775736137,6641,394191,3/8/2023 6:13,89,Dubai,Celebrity news: an iconic actor returns to the big screen.,"#BoxOffice, #Movies, #SeriesFinale"
tweet_3868,jobs,9611,1442,1227,0.982197682,0.196444795,7165,931065,1/2/2023 8:18,76,San Francisco,Global trade talks set to resume next month.,"#StockMarket, #Finance"
tweet_3869,economy,5553,4281,1933,0.498211738,0.709859226,8389,524912,2/13/2023 17:42,91,Berlin,Scholarship opportunities expand access to higher education.,#Research
tweet_3870,influencer,4132,584,427,0.825828357,0.663056081,5009,612689,7/19/2023 2:59,46,Mumbai,Election campaigns are heating up ahead of the big day.,#PolicyChange
tweet_3871,internet,9703,3890,2092,0.413592283,0.414961867,10414,123178,4/29/2023 14:25,37,Tokyo,Global trade talks set to resume next month.,"#Trade, #Finance, #Economy"
tweet_3872,internet,7813,4885,829,0.50693357,0.125906157,5585,482898,5/13/2023 1:38,8,San Francisco,The latest smartphone features are game-changing!,#Tech
tweet_3873,internet,7954,4213,1417,0.237152282,0.01891499,12444,895168,8/28/2023 5:53,17,Sydney,The blockbuster movie breaks box office records!,#BoxOffice
tweet_3874,influencer,6009,472,2707,0.432521483,0.071335881,10999,803901,3/19/2023 1:54,52,London,Election campaigns are heating up ahead of the big day.,"#Debate, #Elections, #PolicyChange"
tweet_3875,shows,4945,473,2750,0.949362587,0.528801571,3442,367402,5/17/2023 6:05,30,Mumbai,Global trade talks set to resume next month.,#StockMarket
tweet_3876,jobs,5434,2780,2507,0.054347863,0.943709245,10734,752835,11/3/2023 23:10,24,Dubai,The future of online learning: trends to watch.,#Education
tweet_3877,internet,335,1692,1483,0.115048178,0.215914707,10256,270680,11/11/2023 11:54,75,Berlin,The latest smartphone features are game-changing!,#Innovation
tweet_3878,internet,6090,2028,1610,0.560265351,0.285658853,6561,832982,8/17/2023 15:45,66,Dubai,Unemployment rates show signs of recovery.,"#Trade, #Economy"
tweet_3879,big companies,6771,1228,500,0.393905668,0.073800831,3591,79735,9/15/2023 11:02,87,London,New research methods revolutionize academic studies.,#Education
tweet_3880,internet,4311,2766,1039,0.796659624,0.081022287,10061,688345,2/8/2023 1:02,36,London,Scholarship opportunities expand access to higher education.,#Education
tweet_3881,internet,6710,1822,1431,0.1836273,0.707742566,6964,812744,2/25/2023 12:26,12,Mumbai,Unemployment rates show signs of recovery.,"#Finance, #Trade, #Economy"
tweet_3882,internet,5803,1122,2494,0.910855237,0.830686603,10565,328245,12/27/2023 1:50,35,Mumbai,Government initiatives for renewable energy gain momentum.,#PolicyChange
tweet_3883,internet,849,1766,1249,0.890119729,0.663200134,9469,244819,3/20/2023 9:46,62,New York,Airline industry announces new routes and services.,"#Adventure, #Destinations"
tweet_3884,economy,8635,1472,2107,0.480071506,0.618795545,5913,796165,7/20/2023 10:14,33,Sydney,The latest smartphone features are game-changing!,"#AI, #Innovation"
tweet_3885,internet,1512,4957,1467,0.645710443,0.146544253,5406,452230,1/18/2023 3:41,20,Berlin,Travel tips for budget-friendly adventures abroad.,"#Explore, #Travel, #Destinations"
tweet_3886,influencer,6455,3495,19,0.324627298,0.683116161,10911,782964,3/21/2023 12:58,3,Dubai,Tips for maintaining mental health during stressful times.,"#Research, #MentalHealth"
tweet_3887,jobs,2503,4371,293,0.745357712,0.538025083,6618,336982,10/17/2023 17:12,87,Mumbai,The blockbuster movie breaks box office records!,"#BoxOffice, #Celebrities, #SeriesFinale"
tweet_3888,AI,1655,4541,2146,0.906968641,0.332853093,9496,496162,4/15/2023 23:48,49,London,New research methods revolutionize academic studies.,"#Research, #Learning"
tweet_3889,big companies,5092,2831,64,0.087656707,0.626610179,10563,604524,7/28/2023 1:50,99,Berlin,Breaking records and making history in athletics.,#TeamSpirit
tweet_3890,jobs,8623,4498,590,0.982359129,0.072738872,8335,329562,3/23/2023 16:12,32,San Francisco,An incredible comeback by the home team last night!,#TeamSpirit
tweet_3891,AI,2869,536,991,0.043949748,0.384550239,9671,433955,7/10/2023 22:44,91,New York,The championship finals are set for this weekend.,"#TeamSpirit, #Athletics, #Sports"
tweet_3892,sports,1368,2556,771,0.197476088,0.187574914,7573,38545,3/2/2023 4:13,79,Dubai,Scholarship opportunities expand access to higher education.,"#Scholarships, #Education, #Learning"
tweet_3893,jobs,9289,4845,26,0.823189748,0.837666735,6952,86123,8/15/2023 7:39,16,Sydney,Tech conferences highlight innovations in AI and VR.,#Future
tweet_3894,jobs,198,2939,1293,0.292061566,0.370170812,9663,189013,5/8/2023 5:57,88,Mumbai,Stock markets experience major fluctuations today.,#StockMarket
tweet_3895,movies,8313,584,889,0.979344065,0.477644405,1988,844171,4/12/2023 21:55,29,Tokyo,Travel tips for budget-friendly adventures abroad.,"#Destinations, #Explore, #Travel"
tweet_3896,internet,3081,3901,2389,0.75377828,0.468594716,8922,461017,10/8/2023 23:03,36,Dubai,The blockbuster movie breaks box office records!,#SeriesFinale
tweet_3897,big companies,2649,2421,276,0.22614564,0.212556029,5493,314746,6/30/2023 19:48,92,London,New research methods revolutionize academic studies.,#Learning
tweet_3898,shows,740,3752,2666,0.097846287,0.157260097,8362,903586,3/11/2023 10:07,7,London,An incredible comeback by the home team last night!,#Sports
tweet_3899,AI,8057,4721,1777,0.491913756,0.850283043,8398,954244,6/4/2023 0:24,49,Berlin,The latest smartphone features are game-changing!,"#AI, #Tech"
tweet_3900,movies,4913,162,979,0.721141125,0.205795552,10593,66078,9/16/2023 16:12,17,Tokyo,The blockbuster movie breaks box office records!,#BoxOffice
tweet_3901,sports,1216,780,1906,0.421895868,0.919897974,4641,682800,8/23/2023 2:18,24,London,Airline industry announces new routes and services.,"#Explore, #Travel, #Adventure"
tweet_3902,sports,4861,1690,2825,0.809268524,0.750296342,6631,104859,3/18/2023 2:41,20,Tokyo,Celebrity news: an iconic actor returns to the big screen.,#BoxOffice
tweet_3903,influencer,3113,1462,594,0.377310602,0.66404507,8474,727888,2/5/2023 20:22,70,New York,Stock markets experience major fluctuations today.,"#StockMarket, #Trade, #Economy"
tweet_3904,shows,9403,2089,864,0.46063716,0.047132468,4290,102874,12/12/2023 3:51,55,Tokyo,Government initiatives for renewable energy gain momentum.,"#Elections, #PolicyChange"
tweet_3905,influencer,9289,3013,618,0.43646677,0.072654763,12789,520854,7/22/2023 2:53,36,Tokyo,Election campaigns are heating up ahead of the big day.,#Politics
tweet_3906,big companies,2861,2360,1427,0.082184923,0.683451194,5759,748175,4/12/2023 1:51,11,New York,Health trends: the rise of plant-based diets.,"#Health, #Wellness"
tweet_3907,big companies,9692,134,1428,0.862818628,0.880490119,7909,496390,7/18/2023 15:54,21,Mumbai,New research methods revolutionize academic studies.,"#Scholarships, #Research"
tweet_3908,politics,7671,2811,1411,0.726807762,0.049017221,5240,692762,2/10/2023 22:49,23,Sydney,Celebrity news: an iconic actor returns to the big screen.,"#BoxOffice, #Celebrities, #Movies"
tweet_3909,AI,2417,3497,2853,0.325875716,0.396522459,5524,322597,3/13/2023 17:17,7,Dubai,Unemployment rates show signs of recovery.,"#Trade, #Finance"
tweet_3910,big companies,3703,4085,1195,0.739691813,0.896219845,8396,317676,9/11/2023 10:09,17,Mumbai,The championship finals are set for this weekend.,"#Championship, #Athletics, #Sports"
tweet_3911,jobs,9129,4525,2860,0.82962921,0.337776596,7954,840006,2/20/2023 17:38,100,Berlin,Scholarship opportunities expand access to higher education.,#Scholarships
tweet_3912,internet,8909,1730,472,0.307361243,0.915835529,8309,895018,10/15/2023 16:37,83,Tokyo,Top destinations for 2024: where will you go?,#Adventure
tweet_3913,movies,4844,1835,2978,0.489548126,0.383781873,8742,797383,6/19/2023 6:15,89,Mumbai,Stock markets experience major fluctuations today.,#StockMarket
tweet_3914,internet,2533,3043,1266,0.429126579,0.574701433,3829,338386,5/22/2023 10:48,9,New York,Top destinations for 2024: where will you go?,#Destinations
tweet_3915,politics,4268,1573,379,0.050274286,0.788483501,10921,439422,4/2/2023 0:31,59,Berlin,The blockbuster movie breaks box office records!,#Movies
tweet_3916,politics,6921,738,2439,0.804924644,0.705364663,5499,664409,1/12/2023 2:43,30,Tokyo,Election campaigns are heating up ahead of the big day.,"#Debate, #Politics, #Elections"
tweet_3917,economy,6479,1047,1758,0.220634218,0.903103425,8585,756713,2/6/2023 13:42,59,Tokyo,The latest smartphone features are game-changing!,#Future
tweet_3918,big companies,9285,3120,2913,0.524825626,0.273550774,9590,404054,10/14/2023 17:56,69,Sydney,The latest smartphone features are game-changing!,"#Future, #Innovation"
tweet_3919,shows,7193,1865,1206,0.555922999,0.33220732,12120,325097,12/30/2023 20:38,33,Berlin,The future of online learning: trends to watch.,#Scholarships
tweet_3920,big companies,2447,4508,1908,0.715368542,0.104300804,14378,575293,4/23/2023 8:28,61,San Francisco,The blockbuster movie breaks box office records!,"#BoxOffice, #Celebrities"
tweet_3921,AI,2285,2278,1818,0.305423668,0.954279218,8389,739367,9/19/2023 16:08,86,New York,Tech conferences highlight innovations in AI and VR.,#Tech
tweet_3922,big companies,2880,3980,2379,0.906052611,0.776204993,5430,908554,12/3/2023 4:09,40,New York,The championship finals are set for this weekend.,#TeamSpirit
tweet_3923,AI,3116,4804,293,0.594689883,0.833630055,4419,448045,9/5/2023 22:54,72,Tokyo,Government initiatives for renewable energy gain momentum.,"#PolicyChange, #Elections"
tweet_3924,AI,1892,78,1609,0.408059163,0.630030941,14012,302630,10/31/2023 4:06,8,Sydney,The future of online learning: trends to watch.,"#Learning, #Education, #Scholarships"
